ME
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.0
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.0
0.0
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.0
0.0
0.010360000000000001
0.010360000000000001
0.0
0.0
0.052430000000000004
0.0
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.0
0.010360000000000001
0.010360000000000001
0.0
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.0
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.010360000000000001
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.052430000000000004
0.010360000000000001
